0.02,0.11,1.5
0.04,0.12,1.5
0.07,0.12,1.5
0.09,0.13,1.5
0.12,0.14,1.5
0.14,0.12,1.5
0.17,0.12,1.5
0.19,0.12,1.5
0.21,0.1,1.5
0.24,0.08,1.5
0.26,0.08,1.5
0.29,0.08,1.5
0.31,0.09,1.5
0.34,0.1,1.5
0.36,0.1,1.5
0.39,0.13,1.5
0.41,0.15,1.5
0.43,0.13,1.5
0.46,0.15,1.5
0.48,0.16,1.5
0.51,0.13,1.5
0.53,0.12,1.5
0.56,0.11,1.5
0.58,0.13,1.5
0.61,0.13,1.5
0.63,0.14,1.5
0.65,0.14,1.5
0.68,0.15,1.5
0.7,0.14,1.5
0.73,0.13,1.5
0.75,0.13,1.5
0.78,0.13,1.5
0.8,0.13,1.5
0.83,0.14,1.5
0.85,0.16,1.5
0.87,0.15,1.5
0.9,0.15,1.5
0.92,0.16,1.5
0.95,0.15,1.5
0.97,0.13,1.5
1,0.13,1.5
1.02,0.12,1.5
1.05,0.12,1.5
1.07,0.1,1.5
1.09,0.1,1.5
1.12,0.12,1.5
1.14,0.11,1.5
1.17,0.11,1.5
1.19,0.12,1.5
1.22,0.13,1.5
1.24,0.12,1.5
1.26,0.12,1.5
1.29,0.12,1.5
1.31,0.13,1.5
1.34,0.13,1.5
1.36,0.12,1.5
1.39,0.14,1.5
1.41,0.14,1.5
1.44,0.12,1.5
1.46,0.13,1.5
1.48,0.13,1.5
1.51,0.12,1.5
1.53,0.12,1.5
1.56,0.14,1.5
1.58,0.13,1.5
1.61,0.11,1.5
1.63,0.11,1.5
1.66,0.11,1.5
1.68,0.12,1.5
1.7,0.13,1.5
1.73,0.14,1.5
1.75,0.14,1.5
1.78,0.13,1.5
1.8,0.11,1.5
1.83,0.11,1.5
1.85,0.13,1.5
1.88,0.14,1.5
1.9,0.14,1.5
1.92,0.14,1.5
1.95,0.13,1.5
1.97,0.11,1.5
2,0.11,1.5
2.02,0.11,1.5
2.05,0.11,1.5
2.07,0.1,1.5
2.1,0.11,1.5
2.12,0.12,1.5
2.14,0.1,1.5
2.17,0.11,1.5
2.19,0.12,1.5
2.22,0.11,1.5
2.24,0.11,1.5
2.27,0.11,1.5
2.29,0.12,1.5
2.31,0.13,1.5
2.34,0.13,1.5
2.36,0.13,1.5
2.39,0.14,1.5
2.41,0.13,1.5
2.44,0.12,1.5
2.46,0.11,1.5
2.49,0.12,1.5
2.51,0.13,1.5
2.53,0.11,1.5
2.56,0.11,1.5
2.58,0.13,1.5
2.61,0.13,1.5
2.63,0.12,1.5
2.66,0.15,1.5
2.68,0.16,1.5
2.71,0.13,1.5
2.73,0.11,1.5
2.75,0.11,1.5
2.78,0.1,1.5
